w_20d,w_30d,w_50d,w_100d,w_200d,w_365d,long_sharpe,long_avg,spread_sharpe,spread_avg,win_rate,n_dates
10,0,0,50,20,20,0.16836901009082794,0.02957056649029255,0.06504210084676743,0.01573387160897255,0.6501371597383414,4739
10,0,0,40,40,10,0.1682981699705124,0.02962966077029705,0.057047437876462936,0.013887806795537472,0.645072800168812,4739
0,0,30,10,60,0,0.16828924417495728,0.030452871695160866,0.05336131900548935,0.012801040895283222,0.6467609200253218,4739
10,0,0,60,0,30,0.16826416552066803,0.02961747720837593,0.06762328743934631,0.016071124002337456,0.65119223464866,4739
0,0,20,20,50,10,0.16815251111984253,0.03014856018126011,0.05741571635007858,0.01410068292170763,0.6539354294154885,4739
0,10,0,70,10,10,0.1680995225906372,0.029795987531542778,0.06199085712432861,0.01491677388548851,0.6484490398818316,4739
0,10,0,50,30,10,0.16808582842350006,0.029773075133562088,0.059351596981287,0.014539196155965328,0.6484490398818316,4739
0,10,0,10,20,60,0.168077751994133,0.0288598220795393,0.06004133075475693,0.01488024927675724,0.6524583245410425,4739
10,0,0,40,50,0,0.1680585741996765,0.03057667426764965,0.05088415741920471,0.012313982471823692,0.6408525005275375,4739
0,0,20,30,30,20,0.16803902387619019,0.03001345880329609,0.06196398660540581,0.01513188611716032,0.6556235492719983,4739
10,0,0,30,0,60,0.16801802814006805,0.02893664687871933,0.06536101549863815,0.015639694407582283,0.6568896391643807,4739
0,0,20,10,40,30,0.1680137664079666,0.029609646648168564,0.060031190514564514,0.014789965003728867,0.6594218189491454,4739
0,0,20,0,50,30,0.16800734400749207,0.02953585982322693,0.05727387219667435,0.014188181608915329,0.6537244144334248,4739
0,10,0,30,20,40,0.16796298325061798,0.0290902778506279,0.06426914781332016,0.01585427299141884,0.6520362945769149,4739
0,0,10,10,10,70,0.16795943677425385,0.02905983105301857,0.061758436262607574,0.015242915600538254,0.6524583245410425,4739
0,10,0,0,60,30,0.16795766353607178,0.029244637116789818,0.05567812919616699,0.014037392102181911,0.6528803545051699,4739
0,10,0,20,10,60,0.1678842306137085,0.028929205611348152,0.06581288576126099,0.016124924644827843,0.6568896391643807,4739
10,0,0,10,40,40,0.16785812377929688,0.029040943831205368,0.05694529414176941,0.014158960431814194,0.6530913694872336,4739
0,10,0,10,40,40,0.16781869530677795,0.029107071459293365,0.05825509876012802,0.014616589993238449,0.6537244144334248,4739
0,10,0,60,0,30,0.167771577835083,0.029328882694244385,0.0688878744840622,0.016484888270497322,0.6539354294154885,4739
0,10,0,40,10,40,0.16775202751159668,0.02905641496181488,0.06752603501081467,0.01644180901348591,0.6560455792361257,4739
0,10,0,10,30,50,0.16772152483463287,0.028982210904359818,0.05947607755661011,0.014856490306556225,0.6537244144334248,4739
0,10,0,50,0,40,0.16759920120239258,0.029127299785614014,0.06706265360116959,0.01615941897034645,0.6528803545051699,4739
0,10,0,10,50,30,0.16757847368717194,0.029069319367408752,0.05621298402547836,0.014112882316112518,0.6564676092002533,4739
0,10,0,20,30,40,0.16751882433891296,0.029027678072452545,0.06259295344352722,0.015559948049485683,0.6514032496307238,4739
0,0,20,40,30,10,0.16750262677669525,0.030061038210988045,0.0591609813272953,0.014422326348721981,0.6503481747204052,4739
10,0,0,70,10,10,0.167493537068367,0.029535386711359024,0.06037793681025505,0.014312425628304482,0.6446507702046845,4739
0,20,10,0,70,0,0.16748620569705963,0.029234088957309723,0.04631059244275093,0.01103776041418314,0.6431736653302385,4739
0,10,0,60,20,10,0.16744482517242432,0.029641544446349144,0.06159146875143051,0.014927678741514683,0.6478159949356405,4739
0,0,30,0,40,30,0.1674399971961975,0.0295119471848011,0.05756557360291481,0.014064419083297253,0.6537244144334248,4739
10,0,10,10,70,0,0.167405903339386,0.029661288484930992,0.04673890769481659,0.011245141737163067,0.646549905043258,4739
0,10,0,80,0,10,0.16736549139022827,0.02997450903058052,0.06148302182555199,0.014625869691371918,0.645916860097067,4739
0,0,20,60,0,20,0.16729921102523804,0.03022301197052002,0.0680522471666336,0.01621180586516857,0.6518252795948513,4739
0,0,20,30,40,10,0.16728726029396057,0.029995111748576164,0.057669561356306076,0.014115793630480766,0.6545684743616796,4739
0,0,10,0,10,80,0.1672614961862564,0.029040502384305,0.057152289897203445,0.014070197008550167,0.649715129774214,4739
0,30,0,0,70,0,0.16725566983222961,0.029431303963065147,0.0486331470310688,0.011586559936404228,0.6406414855454737,4739
0,0,20,60,10,10,0.16723114252090454,0.030152808874845505,0.06470846384763718,0.015498044900596142,0.6501371597383414,4739
0,10,0,10,10,70,0.16722004115581512,0.028657972812652588,0.06033762916922569,0.01483022142201662,0.6514032496307238,4739
