fold,oos,weights_label,fwd,spread_sharpe,long_avg,spread_avg,long_sharpe,win_rate
5,2018-06-23/2019-06-22,long_biased,fwd_120d,0.2403729259967804,0.043622974306344986,0.02549736201763153,0.5161582827568054,0.7172131147540983
5,2018-06-23/2019-06-22,long_biased,fwd_250d,1.3616881370544434,0.18062350153923035,0.3194815218448639,1.364089012145996,0.9795081967213115
6,2019-06-23/2020-06-22,opt,fwd_5d,0.05260055139660835,0.0020607984624803066,0.0032101331744343042,0.06464342772960663,0.6024096385542169
6,2019-06-23/2020-06-22,opt,fwd_20d,0.3100322484970093,0.02621592953801155,0.03706607222557068,0.2935824990272522,0.6104417670682731
6,2019-06-23/2020-06-22,opt,fwd_60d,0.7228424549102783,0.09262754768133163,0.1413297951221466,0.7100406885147095,0.7469879518072289
6,2019-06-23/2020-06-22,opt,fwd_120d,0.8608859777450562,0.15071381628513336,0.2215581089258194,1.083193302154541,0.8674698795180723
6,2019-06-23/2020-06-22,opt,fwd_250d,0.14221526682376862,0.36573055386543274,0.08618464320898056,2.0501327514648438,0.9959839357429718
6,2019-06-23/2020-06-22,live_4tf,fwd_5d,-0.16886097192764282,-0.0032630187924951315,-0.006923007778823376,-0.10904016345739365,0.5140562248995983
6,2019-06-23/2020-06-22,live_4tf,fwd_20d,0.06546533107757568,0.002648763358592987,0.005305781029164791,0.037522293627262115,0.5100401606425703
6,2019-06-23/2020-06-22,live_4tf,fwd_60d,0.5225922465324402,0.04646564647555351,0.08604022115468979,0.3495540916919708,0.5943775100401606
6,2019-06-23/2020-06-22,live_4tf,fwd_120d,0.7300087809562683,0.10096530616283417,0.15743109583854675,0.6021409630775452,0.6907630522088354
6,2019-06-23/2020-06-22,live_4tf,fwd_250d,0.3479389548301697,0.37246569991111755,0.1531066745519638,1.162994146347046,0.9156626506024096
6,2019-06-23/2020-06-22,equal_9tf,fwd_5d,0.02103154920041561,0.0005177651764824986,0.0011526196030899882,0.01784823276102543,0.5943775100401606
6,2019-06-23/2020-06-22,equal_9tf,fwd_20d,0.3090619146823883,0.023353859782218933,0.034458037465810776,0.2794213593006134,0.6546184738955824
6,2019-06-23/2020-06-22,equal_9tf,fwd_60d,0.7446582913398743,0.089451864361763,0.14192652702331543,0.6785235404968262,0.7469879518072289
6,2019-06-23/2020-06-22,equal_9tf,fwd_120d,0.90754234790802,0.15419438481330872,0.22996601462364197,1.0238168239593506,0.8152610441767069
6,2019-06-23/2020-06-22,equal_9tf,fwd_250d,0.15415175259113312,0.3611301779747009,0.0904054120182991,1.9924041032791138,0.9879518072289156
6,2019-06-23/2020-06-22,equal_4tf_short,fwd_5d,-0.18372365832328796,-0.0023679814767092466,-0.006720573641359806,-0.08304179459810257,0.5301204819277109
6,2019-06-23/2020-06-22,equal_4tf_short,fwd_20d,0.1213642805814743,0.007586645893752575,0.0102314418181777,0.10328011959791183,0.5381526104417671
6,2019-06-23/2020-06-22,equal_4tf_short,fwd_60d,0.5635902285575867,0.05555277317762375,0.09655607491731644,0.41911154985427856,0.6305220883534136
6,2019-06-23/2020-06-22,equal_4tf_short,fwd_120d,0.7919949889183044,0.1149071455001831,0.17446193099021912,0.7104902863502502,0.7349397590361446
6,2019-06-23/2020-06-22,equal_4tf_short,fwd_250d,0.35422661900520325,0.3768700957298279,0.15848428010940552,1.3030563592910767,0.9558232931726908
6,2019-06-23/2020-06-22,long_biased,fwd_5d,0.12636655569076538,0.004942870698869228,0.008214795961976051,0.1432238221168518,0.6506024096385542
6,2019-06-23/2020-06-22,long_biased,fwd_20d,0.39617064595222473,0.03233456239104271,0.051971107721328735,0.3639633357524872,0.6465863453815262
6,2019-06-23/2020-06-22,long_biased,fwd_60d,0.7581421732902527,0.09576623141765594,0.1613699197769165,0.747999906539917,0.7590361445783133
6,2019-06-23/2020-06-22,long_biased,fwd_120d,0.9396074414253235,0.15580029785633087,0.25917452573776245,1.2942014932632446,0.9236947791164659
6,2019-06-23/2020-06-22,long_biased,fwd_250d,0.04215317964553833,0.34888020157814026,0.02888442762196064,2.845475435256958,1.0
7,2020-06-23/2021-06-22,opt,fwd_5d,0.04835904762148857,0.020074913278222084,0.0028418859001249075,0.3465963304042816,0.6869918699186992
7,2020-06-23/2021-06-22,opt,fwd_20d,0.288258820772171,0.06692640483379364,0.033946722745895386,0.6360229849815369,0.8130081300813008
7,2020-06-23/2021-06-22,opt,fwd_60d,0.3773857355117798,0.1833827644586563,0.07446081936359406,0.8218421936035156,0.8373983739837398
7,2020-06-23/2021-06-22,opt,fwd_120d,0.0676361545920372,0.27992674708366394,0.014433312229812145,1.0223466157913208,0.8048780487804879
7,2020-06-23/2021-06-22,opt,fwd_250d,-0.6230626702308655,0.2124699503183365,-0.27840596437454224,0.5686930418014526,0.6788617886178862
7,2020-06-23/2021-06-22,live_4tf,fwd_5d,0.09511392563581467,0.02053448185324669,0.004244865383952856,0.39335691928863525,0.6666666666666666
7,2020-06-23/2021-06-22,live_4tf,fwd_20d,0.2607787847518921,0.05730081722140312,0.021900521591305733,0.6144455075263977,0.7601626016260162
7,2020-06-23/2021-06-22,live_4tf,fwd_60d,0.4154202938079834,0.16135016083717346,0.061938006430864334,0.8657697439193726,0.8333333333333334
7,2020-06-23/2021-06-22,live_4tf,fwd_120d,0.6151695251464844,0.3268713057041168,0.14234969019889832,1.1684781312942505,0.8617886178861789
7,2020-06-23/2021-06-22,live_4tf,fwd_250d,0.3568851351737976,0.4037283957004547,0.17312337458133698,0.8427021503448486,0.7764227642276422
7,2020-06-23/2021-06-22,equal_9tf,fwd_5d,0.0665096640586853,0.019900746643543243,0.0034230544697493315,0.36915141344070435,0.7113821138211383
7,2020-06-23/2021-06-22,equal_9tf,fwd_20d,0.29032137989997864,0.06366030126810074,0.030681094154715538,0.641956090927124,0.8170731707317073
7,2020-06-23/2021-06-22,equal_9tf,fwd_60d,0.47804999351501465,0.18191049993038177,0.08773814886808395,0.8988286852836609,0.8536585365853658
7,2020-06-23/2021-06-22,equal_9tf,fwd_120d,0.43649712204933167,0.3044583201408386,0.0973973199725151,1.1721017360687256,0.8414634146341463
7,2020-06-23/2021-06-22,equal_9tf,fwd_250d,-0.20929260551929474,0.2677665054798126,-0.09489443898200989,0.7191461324691772,0.7439024390243902
7,2020-06-23/2021-06-22,equal_4tf_short,fwd_5d,0.09180472791194916,0.020311273634433746,0.0041496544145047665,0.3886767327785492,0.6707317073170732
7,2020-06-23/2021-06-22,equal_4tf_short,fwd_20d,0.2759855091571808,0.059320926666259766,0.024249522015452385,0.6253538727760315,0.7764227642276422
7,2020-06-23/2021-06-22,equal_4tf_short,fwd_60d,0.4343704879283905,0.16599565744400024,0.06676971912384033,0.8742077350616455,0.8373983739837398
7,2020-06-23/2021-06-22,equal_4tf_short,fwd_120d,0.6975880861282349,0.3363838195800781,0.16065214574337006,1.1989775896072388,0.8577235772357723
7,2020-06-23/2021-06-22,equal_4tf_short,fwd_250d,0.37492671608924866,0.40350499749183655,0.183217391371727,0.8446345925331116,0.7845528455284553
7,2020-06-23/2021-06-22,long_biased,fwd_5d,0.09897960722446442,0.020880838856101036,0.005874993745237589,0.3561912477016449,0.6869918699186992
7,2020-06-23/2021-06-22,long_biased,fwd_20d,0.20599782466888428,0.06843037158250809,0.0255738515406847,0.6076343059539795,0.8048780487804879
7,2020-06-23/2021-06-22,long_biased,fwd_60d,0.18704858422279358,0.16964489221572876,0.03227459266781807,0.8116707801818848,0.8048780487804879
7,2020-06-23/2021-06-22,long_biased,fwd_120d,0.07981391996145248,0.2808419466018677,0.01754985935986042,1.0103482007980347,0.7764227642276422
7,2020-06-23/2021-06-22,long_biased,fwd_250d,-0.5811050534248352,0.22413049638271332,-0.24195991456508636,0.5832821726799011,0.6300813008130082
8,2021-06-23/2022-06-22,opt,fwd_5d,-0.033628370612859726,0.001410371158272028,-0.001818002201616764,0.03586640954017639,0.573170731707317
8,2021-06-23/2022-06-22,opt,fwd_20d,0.08435394614934921,0.0009103644988499582,0.008703531697392464,0.013612333685159683,0.483739837398374
8,2021-06-23/2022-06-22,opt,fwd_60d,0.2054954469203949,-0.015715476125478745,0.029095062986016273,-0.18480104207992554,0.36585365853658536
8,2021-06-23/2022-06-22,opt,fwd_120d,0.4452839195728302,-0.044030267745256424,0.06450662016868591,-0.5078293085098267,0.2804878048780488
8,2021-06-23/2022-06-22,opt,fwd_250d,-0.0792422816157341,-0.025679539889097214,-0.02014235407114029,-0.1566024273633957,0.2967479674796748
8,2021-06-23/2022-06-22,live_4tf,fwd_5d,-0.15510515868663788,-0.0011582355946302414,-0.008474133908748627,-0.03301795944571495,0.532520325203252
8,2021-06-23/2022-06-22,live_4tf,fwd_20d,-0.060487065464258194,-0.0031543078366667032,-0.005323457531630993,-0.04542919248342514,0.42276422764227645
8,2021-06-23/2022-06-22,live_4tf,fwd_60d,-0.08872272819280624,-0.034671373665332794,-0.01051242370158434,-0.472013920545578,0.3008130081300813
8,2021-06-23/2022-06-22,live_4tf,fwd_120d,0.12396913766860962,-0.0778123214840889,0.015898210927844048,-0.8998920321464539,0.16666666666666666
8,2021-06-23/2022-06-22,live_4tf,fwd_250d,0.12951357662677765,-0.05389602482318878,0.030637849122285843,-0.35342642664909363,0.25203252032520324
8,2021-06-23/2022-06-22,equal_9tf,fwd_5d,-0.08502354472875595,0.0011428671423345804,-0.004715649411082268,0.030457457527518272,0.5894308943089431
8,2021-06-23/2022-06-22,equal_9tf,fwd_20d,-0.01359372865408659,-0.0038834228180348873,-0.0013105733087286353,-0.05799486115574837,0.43089430894308944
8,2021-06-23/2022-06-22,equal_9tf,fwd_60d,0.03240913152694702,-0.031192194670438766,0.004143570549786091,-0.419537752866745,0.3048780487804878
8,2021-06-23/2022-06-22,equal_9tf,fwd_120d,0.2820259630680084,-0.06686440110206604,0.036175087094306946,-0.8251097798347473,0.1951219512195122
8,2021-06-23/2022-06-22,equal_9tf,fwd_250d,-0.030269620940089226,-0.049575988203287125,-0.007827169261872768,-0.3123527467250824,0.2804878048780488
8,2021-06-23/2022-06-22,equal_4tf_short,fwd_5d,-0.1287086009979248,-0.00034700200194492936,-0.007085451856255531,-0.009679357521235943,0.556910569105691
8,2021-06-23/2022-06-22,equal_4tf_short,fwd_20d,-0.048512861132621765,-0.0029687152709811926,-0.004322980530560017,-0.04282747954130173,0.43902439024390244
8,2021-06-23/2022-06-22,equal_4tf_short,fwd_60d,-0.06552956998348236,-0.03232470899820328,-0.007838156074285507,-0.4430851936340332,0.3008130081300813
8,2021-06-23/2022-06-22,equal_4tf_short,fwd_120d,0.16831135749816895,-0.07415740936994553,0.021029138937592506,-0.8993110060691833,0.15853658536585366
8,2021-06-23/2022-06-22,equal_4tf_short,fwd_250d,0.14737437665462494,-0.053630851209163666,0.03510274738073349,-0.35209110379219055,0.23983739837398374
